Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'VEDL.NS')","('High', 'VEDL.NS')","('Low', 'VEDL.NS')","('Open', 'VEDL.NS')","('Volume', 'VEDL.NS')","('Date', '')","('Close', 'VEDL.NS')","('High', 'VEDL.NS')","('Low', 'VEDL.NS')","('Open', 'VEDL.NS')","('Volume', 'VEDL.NS')"
2022-05-16,200.17938232421875,314.3999938964844,328.95001220703125,279.54998779296875,294.5,86028851.0,,,,,,,,,,,,
2022-05-23,196.00900268554688,307.8500061035156,319.04998779296875,292.70001220703125,307.0,63498539.0,,,,,,,,,,,,
2022-05-30,201.7711639404297,316.8999938964844,327.3999938964844,307.20001220703125,309.25,85819082.0,,,,,,,,,,,,
2022-06-06,191.77493286132807,301.20001220703125,323.3999938964844,294.70001220703125,310.3999938964844,45772402.0,,,,,,,,,,,,
2022-06-13,168.05775451660156,263.95001220703125,297.6499938964844,262.79998779296875,295.20001220703125,49536056.0,,,,,,,,,,,,
2022-06-20,140.99786376953125,221.4499969482422,262.79998779296875,216.1000061035156,262.79998779296875,165529668.0,,,,,,,,,,,,
2022-06-27,136.2225799560547,213.9499969482422,235.75,206.0,227.5500030517578,93659499.0,,,,,,,,,,,,
2022-07-04,142.62144470214844,224.0,233.0,206.25,212.8999938964844,85007845.0,,,,,,,,,,,,
2022-07-11,145.07276916503906,227.8500061035156,236.8000030517578,221.3000030517578,223.0,74493971.0,,,,,,,,,,,,
2022-07-18,164.49220275878906,258.3500061035156,259.95001220703125,229.1499938964844,231.0500030517578,130862132.0,,,,,,,,,,,,
2022-07-25,161.91355895996094,254.3000030517578,261.45001220703125,235.8999938964844,260.3999938964844,84773038.0,,,,,,,,,,,,
2022-08-01,174.4285430908203,253.25,257.3999938964844,245.75,256.75,54245986.0,,,,,,,,,,,,
2022-08-08,180.76516723632807,262.45001220703125,264.95001220703125,252.0,253.25,40773607.0,,,,,,,,,,,,
2022-08-15,180.4552154541016,262.0,268.75,254.5,262.45001220703125,53460414.0,,,,,,,,,,,,
2022-08-22,185.68980407714844,269.6000061035156,275.0,253.5500030517578,260.0,41034474.0,,,,,,,,,,,,
2022-08-29,177.18360900878906,257.25,272.0,256.0,261.1000061035156,32309318.0,,,,,,,,,,,,
2022-09-05,183.657943725586,266.6499938964844,269.8500061035156,257.54998779296875,258.3999938964844,30559503.0,,,,,,,,,,,,
2022-09-12,200.2570953369141,290.75,320.8999938964844,267.3999938964844,267.95001220703125,201568013.0,,,,,,,,,,,,
2022-09-19,192.5429534912109,279.54998779296875,294.79998779296875,275.5,292.0,61715788.0,,,,,,,,,,,,
2022-09-26,185.99972534179688,270.04998779296875,277.20001220703125,255.1999969482422,276.0,49302292.0,,,,,,,,,,,,
2022-10-03,201.0491485595703,291.8999938964844,293.6000061035156,265.6000061035156,271.0,43569994.0,,,,,,,,,,,,
2022-10-10,198.25965881347656,287.8500061035156,305.5,280.29998779296875,286.70001220703125,63564483.0,,,,,,,,,,,,
2022-10-17,192.9217834472656,280.1000061035156,285.79998779296875,273.70001220703125,285.75,31321435.0,,,,,,,,,,,,
2022-10-24,196.1934051513672,284.8500061035156,292.3999938964844,278.70001220703125,282.70001220703125,30732703.0,,,,,,,,,,,,
2022-10-31,221.74639892578125,321.95001220703125,324.6000061035156,273.79998779296875,274.0,113822513.0,,,,,,,,,,,,
2022-11-07,215.1687469482422,312.3999938964844,324.45001220703125,298.54998779296875,324.45001220703125,83618863.0,,,,,,,,,,,,
2022-11-14,213.7912139892578,310.3999938964844,321.0,303.6000061035156,315.0,68348570.0,,,,,,,,,,,,
2022-11-21,218.027099609375,316.54998779296875,317.3500061035156,304.6499938964844,313.8999938964844,62617562.0,,,,,,,,,,,,
2022-11-28,216.1674346923828,313.8500061035156,317.8500061035156,295.0,317.5,70110122.0,,,,,,,,,,,,
2022-12-05,225.42681884765625,308.8500061035156,322.20001220703125,306.0,315.5,43670515.0,,,,,,,,,,,,
2022-12-12,224.6604156494141,307.79998779296875,318.0,299.54998779296875,308.70001220703125,37988692.0,,,,,,,,,,,,
2022-12-19,208.16490173339844,285.20001220703125,315.0,283.95001220703125,308.8999938964844,44575938.0,,,,,,,,,,,,
2022-12-26,225.0983428955078,308.3999938964844,313.8500061035156,281.79998779296875,285.75,37391038.0,,,,,,,,,,,,
2023-01-02,226.0106964111328,309.6499938964844,321.6000061035156,306.20001220703125,309.95001220703125,51764450.0,,,,,,,,,,,,
2023-01-09,232.98117065429688,319.20001220703125,322.0,312.20001220703125,312.20001220703125,33306499.0,,,,,,,,,,,,
2023-01-16,241.5209045410156,330.8999938964844,340.75,313.5,320.79998779296875,54886201.0,,,,,,,,,,,,
2023-01-23,233.38262939453125,319.75,334.45001220703125,313.45001220703125,330.95001220703125,28529420.0,,,,,,,,,,,,
2023-01-30,229.4047088623047,314.29998779296875,338.25,308.0,320.0,56520790.0,,,,,,,,,,,,
2023-02-06,235.78909301757807,310.70001220703125,315.70001220703125,299.1499938964844,314.29998779296875,34974566.0,,,,,,,,,,,,
2023-02-13,238.29342651367188,314.0,317.8999938964844,308.0,311.0,26223281.0,,,,,,,,,,,,
2023-02-20,223.45704650878903,294.45001220703125,315.70001220703125,292.0,313.3500061035156,32843055.0,,,,,,,,,,,,
2023-02-27,219.51075744628903,289.25,293.95001220703125,261.95001220703125,293.95001220703125,108444435.0,,,,,,,,,,,,
2023-03-06,212.3771514892578,279.8500061035156,294.6000061035156,272.54998779296875,292.5,38103949.0,,,,,,,,,,,,
2023-03-13,215.905990600586,284.5,287.3999938964844,268.79998779296875,277.95001220703125,51607830.0,,,,,,,,,,,,
2023-03-20,204.7122802734375,269.75,287.79998779296875,267.25,281.04998779296875,74756051.0,,,,,,,,,,,,
2023-03-27,208.2790985107422,274.45001220703125,285.0,269.54998779296875,271.5,86338836.0,,,,,,,,,,,,
2023-04-03,207.3304901123047,273.20001220703125,287.25,266.0,277.95001220703125,53026654.0,,,,,,,,,,,,
2023-04-10,225.36756896972656,275.70001220703125,278.79998779296875,269.1000061035156,273.0,32100678.0,,,,,,,,,,,,
2023-04-17,226.22586059570312,276.75,284.0,273.5,275.0,31465002.0,,,,,,,,,,,,
2023-04-24,228.3512115478516,279.3500061035156,281.3999938964844,273.6000061035156,275.5,22277929.0,,,,,,,,,,,,
2023-05-01,224.55014038085932,274.70001220703125,282.8500061035156,274.04998779296875,279.3500061035156,18790471.0,,,,,,,,,,,,
2023-05-08,224.8771209716797,275.1000061035156,288.0,274.1000061035156,276.6000061035156,37370577.0,,,,,,,,,,,,
2023-05-15,230.47657775878903,281.95001220703125,284.20001220703125,268.5,272.0,37208078.0,,,,,,,,,,,,
2023-05-22,243.31033325195312,297.6499938964844,298.20001220703125,282.5,284.0,68680076.0,,,,,,,,,,,,
2023-05-29,228.96432495117188,280.1000061035156,300.95001220703125,277.6000061035156,299.8999938964844,51270238.0,,,,,,,,,,,,
2023-06-05,241.0747985839844,276.75,280.75,276.1000061035156,280.04998779296875,23812883.0,,,,,,,,,,,,
2023-06-12,243.94943237304688,280.04998779296875,283.0,276.70001220703125,278.79998779296875,24573491.0,,,,,,,,,,,,
2023-06-19,240.59573364257807,276.20001220703125,284.3500061035156,275.8999938964844,281.8999938964844,20241190.0,,,,,,,,,,,,
2023-06-26,242.12013244628903,277.95001220703125,281.54998779296875,274.29998779296875,276.20001220703125,21324077.0,,,,,,,,,,,,
2023-07-03,244.38497924804688,280.54998779296875,283.04998779296875,276.75,279.29998779296875,27676733.0,,,,,,,,,,,,
2023-07-10,248.13067626953125,284.8500061035156,286.3999938964844,275.0,283.0,43708476.0,,,,,,,,,,,,
2023-07-17,242.38145446777344,278.25,285.75,277.79998779296875,285.0,24638227.0,,,,,,,,,,,,
2023-07-24,242.860580444336,278.79998779296875,280.6499938964844,270.29998779296875,272.5,35683711.0,,,,,,,,,,,,
2023-07-31,215.20339965820312,247.0500030517578,281.8500061035156,245.3999938964844,280.5,284485796.0,,,,,,,,,,,,
2023-08-07,207.4942169189453,238.1999969482422,248.5,237.0,248.0,90030438.0,,,,,,,,,,,,
2023-08-14,203.2694396972656,233.3500061035156,238.8999938964844,232.0500030517578,238.1999969482422,28173256.0,,,,,,,,,,,,
2023-08-21,203.22589111328125,233.3000030517578,240.8000030517578,232.0,233.9499969482422,25397570.0,,,,,,,,,,,,
2023-08-28,205.70846557617188,236.1499938964844,240.1999969482422,231.6000061035156,237.25,34266330.0,,,,,,,,,,,,
2023-09-04,207.1022186279297,237.75,246.5500030517578,236.1499938964844,238.0,43862426.0,,,,,,,,,,,,
2023-09-11,205.8391265869141,236.3000030517578,240.5500030517578,230.0500030517578,238.0,52113576.0,,,,,,,,,,,,
2023-09-18,196.03936767578125,225.0500030517578,238.6000061035156,222.5500030517578,237.8999938964844,32932910.0,,,,,,,,,,,,
2023-09-25,193.86163330078125,222.5500030517578,227.1999969482422,208.0,225.4499969482422,89969492.0,,,,,,,,,,,,
2023-10-02,193.9922790527344,222.6999969482422,233.75,220.0500030517578,222.5500030517578,77982049.0,,,,,,,,,,,,
2023-10-09,197.0410919189453,226.1999969482422,229.9499969482422,217.3500061035156,219.9499969482422,37440588.0,,,,,,,,,,,,
2023-10-16,194.03585815429688,222.75,232.6999969482422,222.3000030517578,226.8000030517578,30936362.0,,,,,,,,,,,,
2023-10-23,187.98175048828125,215.8000030517578,225.1999969482422,211.1999969482422,222.75,26670352.0,,,,,,,,,,,,
2023-10-30,202.74676513671875,232.75,235.6499938964844,214.4499969482422,215.75,35207629.0,,,,,,,,,,,,
2023-11-06,213.6354217529297,245.25,246.0,230.3999938964844,232.75,42954265.0,,,,,,,,,,,,
2023-11-13,208.62664794921875,239.5,245.75,234.3500061035156,244.5,26747903.0,,,,,,,,,,,,
2023-11-20,202.26768493652344,232.1999969482422,242.5500030517578,231.1000061035156,239.1999969482422,21513946.0,,,,,,,,,,,,
2023-11-27,208.53952026367188,239.3999938964844,242.0,230.75,232.1999969482422,44097012.0,,,,,,,,,,,,
2023-12-04,213.24343872070312,244.8000030517578,254.0,239.0,244.5,60150468.0,,,,,,,,,,,,
2023-12-11,224.04498291015625,257.20001220703125,259.8500061035156,243.6499938964844,247.1499938964844,62086020.0,,,,,,,,,,,,
2023-12-18,226.2662506103516,259.75,266.3999938964844,249.1000061035156,260.0,65950473.0,,,,,,,,,,,,
2023-12-25,225.220947265625,258.54998779296875,262.8999938964844,250.8000030517578,259.75,47575378.0,,,,,,,,,,,,
2024-01-01,241.740966796875,265.8500061035156,271.25,253.1000061035156,258.54998779296875,57514859.0,,,,,,,,,,,,
2024-01-08,247.8333740234375,272.54998779296875,276.0,251.9499969482422,265.8500061035156,72181284.0,,,,,,,,,,,,
2024-01-15,242.2865600585937,266.45001220703125,278.04998779296875,258.0,274.0,47505948.0,,,,,,,,,,,,
2024-01-22,239.695053100586,263.6000061035156,267.0,250.6499938964844,266.45001220703125,20498573.0,,,,,,,,,,,,
2024-01-29,247.8333740234375,272.54998779296875,276.8999938964844,260.5,263.75,45447087.0,,,,,,,,,,,,
2024-02-05,249.4701385498047,274.3500061035156,285.8500061035156,268.3999938964844,272.8500061035156,41376342.0,,,,,,,,,,,,
2024-02-12,242.60482788085932,266.79998779296875,284.0,260.70001220703125,276.95001220703125,147075973.0,,,,,,,,,,,,
2024-02-19,244.0142822265625,268.3500061035156,276.3999938964844,267.1000061035156,268.8999938964844,44917222.0,,,,,,,,,,,,
2024-02-26,247.15138244628903,271.79998779296875,272.8999938964844,260.79998779296875,268.95001220703125,49185118.0,,,,,,,,,,,,
2024-03-04,257.1993103027344,282.8500061035156,289.25,272.75,273.04998779296875,53370288.0,,,,,,,,,,,,
2024-03-11,241.0590057373047,265.1000061035156,282.8500061035156,249.5,282.8500061035156,56903080.0,,,,,,,,,,,,
2024-03-18,246.514877319336,271.1000061035156,274.75,261.79998779296875,265.0,32380604.0,,,,,,,,,,,,
2024-03-25,247.01499938964844,271.6499938964844,275.0,267.3500061035156,271.1000061035156,22979439.0,,,,,,,,,,,,
2024-04-01,290.0255126953125,318.95001220703125,322.3999938964844,273.3500061035156,273.5,112206308.0,,,,,,,,,,,,
2024-04-08,339.12847900390625,372.9500122070313,374.8999938964844,317.1000061035156,323.8999938964844,164580932.0,,,,,,,,,,,,
2024-04-15,350.9495544433594,385.9500122070313,396.75,360.25,374.0,142789458.0,,,,,,,,,,,,
2024-04-22,360.5882568359375,396.5499877929688,402.9500122070313,371.1000061035156,392.1499938964844,79888413.0,,,,,,,,,,,,
