Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BRIGADE.NS')","('High', 'BRIGADE.NS')","('Low', 'BRIGADE.NS')","('Open', 'BRIGADE.NS')","('Volume', 'BRIGADE.NS')","('Date', '')","('Close', 'BRIGADE.NS')","('High', 'BRIGADE.NS')","('Low', 'BRIGADE.NS')","('Open', 'BRIGADE.NS')","('Volume', 'BRIGADE.NS')"
2020-07-13,133.9087677001953,135.5,142.89999389648438,132.10000610351562,142.0,649820.0,,,,,,,,,,,,
2020-07-20,138.50413513183594,140.14999389648438,147.0,130.6999969482422,135.5,1929561.0,,,,,,,,,,,,
2020-07-27,138.80059814453125,140.4499969482422,146.0,135.60000610351562,141.0,986123.0,,,,,,,,,,,,
2020-08-03,137.21942138671875,138.85000610351562,142.9499969482422,135.9499969482422,141.6999969482422,1064909.0,,,,,,,,,,,,
2020-08-10,147.6455078125,149.39999389648438,154.0,139.89999389648438,139.89999389648438,2206989.0,,,,,,,,,,,,
2020-08-17,169.63421630859375,171.64999389648438,173.89999389648438,148.25,152.89999389648438,5210434.0,,,,,,,,,,,,
2020-08-24,179.46737670898438,181.6000061035156,185.5,165.0,172.6999969482422,2203717.0,,,,,,,,,,,,
2020-08-31,162.2222900390625,164.14999389648438,184.8999938964844,162.25,183.25,742230.0,,,,,,,,,,,,
2020-09-07,160.34461975097656,162.25,177.5,157.0500030517578,163.0,589549.0,,,,,,,,,,,,
2020-09-14,172.84603881835938,174.89999389648438,177.25,162.64999389648438,162.75,1708165.0,,,,,,,,,,,,
2020-09-21,155.25509643554688,157.10000610351562,179.35000610351562,154.5500030517578,176.0500030517578,512455.0,,,,,,,,,,,,
2020-09-28,165.8788604736328,167.85000610351562,169.0,159.0,159.0,224389.0,,,,,,,,,,,,
2020-10-05,168.00360107421875,170.0,182.6999969482422,167.89999389648438,168.6999969482422,532635.0,,,,,,,,,,,,
2020-10-12,157.18218994140625,159.0500030517578,170.25,156.89999389648438,170.1999969482422,336489.0,,,,,,,,,,,,
2020-10-19,172.94488525390625,175.0,190.0,159.5,159.9499969482422,2335533.0,,,,,,,,,,,,
2020-10-26,177.1449737548828,179.25,184.8500061035156,170.4499969482422,175.39999389648438,789501.0,,,,,,,,,,,,
2020-11-02,196.36654663085932,198.6999969482422,214.3999938964844,177.64999389648438,184.0,2367130.0,,,,,,,,,,,,
2020-11-09,201.60430908203125,204.0,209.5500030517578,190.1999969482422,197.8000030517578,1091098.0,,,,,,,,,,,,
2020-11-16,217.6634979248047,220.25,228.3000030517578,204.6999969482422,204.6999969482422,2274986.0,,,,,,,,,,,,
2020-11-23,216.13168334960932,218.6999969482422,225.6000061035156,215.1000061035156,220.6499938964844,1307575.0,,,,,,,,,,,,
2020-11-30,228.2872314453125,231.0,233.9499969482422,217.3999938964844,218.6999969482422,1758909.0,,,,,,,,,,,,
2020-12-07,232.2896728515625,235.0500030517578,237.0,225.6000061035156,231.0,1582114.0,,,,,,,,,,,,
2020-12-14,240.39337158203125,243.25,255.0,231.0,236.8000030517578,2256106.0,,,,,,,,,,,,
2020-12-21,244.34640502929688,247.25,250.0,219.8000030517578,239.4499969482422,1249800.0,,,,,,,,,,,,
2020-12-28,246.47116088867188,249.3999938964844,254.0,241.0,248.0,936793.0,,,,,,,,,,,,
2021-01-04,259.120849609375,262.20001220703125,263.75,245.3000030517578,250.6000061035156,1372858.0,,,,,,,,,,,,
2021-01-11,263.9138488769531,267.04998779296875,281.1499938964844,261.20001220703125,264.0,1772354.0,,,,,,,,,,,,
2021-01-18,241.43104553222656,244.3000030517578,269.6000061035156,241.6499938964844,264.45001220703125,1105757.0,,,,,,,,,,,,
2021-01-25,239.8004302978516,242.6499938964844,251.1000061035156,221.3999938964844,244.6499938964844,922064.0,,,,,,,,,,,,
2021-02-01,267.27398681640625,270.45001220703125,274.0,235.4499969482422,243.5500030517578,1131311.0,,,,,,,,,,,,
2021-02-08,285.2602233886719,288.6499938964844,292.8999938964844,269.75,271.70001220703125,1857816.0,,,,,,,,,,,,
2021-02-15,278.1942138671875,281.5,295.0,273.75,289.70001220703125,691731.0,,,,,,,,,,,,
2021-02-22,286.4461364746094,289.8500061035156,298.3500061035156,265.0,282.8999938964844,1583547.0,,,,,,,,,,,,
2021-03-01,283.0366516113281,286.3999938964844,299.6499938964844,285.0,290.1000061035156,1031955.0,,,,,,,,,,,,
2021-03-08,282.641357421875,286.0,297.75,282.25,287.8999938964844,1388496.0,,,,,,,,,,,,
2021-03-15,246.6688232421875,249.6000061035156,290.0,243.3000030517578,287.45001220703125,3523685.0,,,,,,,,,,,,
2021-03-22,266.9774780273437,270.1499938964844,275.0,240.1000061035156,249.6000061035156,878942.0,,,,,,,,,,,,
2021-03-29,264.2103881835937,267.3500061035156,303.29998779296875,252.1000061035156,270.1499938964844,1119425.0,,,,,,,,,,,,
2021-04-05,263.0244445800781,266.1499938964844,275.0,255.0,267.0,1232975.0,,,,,,,,,,,,
2021-04-12,248.64535522460932,251.6000061035156,269.70001220703125,250.0,263.95001220703125,2553593.0,,,,,,,,,,,,
2021-04-19,232.73440551757807,235.5,251.6000061035156,233.0500030517578,249.3000030517578,675518.0,,,,,,,,,,,,
2021-04-26,247.4594116210937,250.3999938964844,259.0,235.5,235.9499969482422,894761.0,,,,,,,,,,,,
2021-05-03,253.0924835205078,256.1000061035156,268.6000061035156,247.8000030517578,252.0,755709.0,,,,,,,,,,,,
2021-05-10,241.0357360839844,243.8999938964844,258.0,240.1000061035156,255.0,882706.0,,,,,,,,,,,,
2021-05-17,265.9398193359375,269.1000061035156,280.0,243.1000061035156,249.5,4813876.0,,,,,,,,,,,,
2021-05-24,261.98681640625,265.1000061035156,273.3999938964844,261.54998779296875,271.0,2241731.0,,,,,,,,,,,,
2021-05-31,265.2974548339844,268.45001220703125,276.8999938964844,257.5,266.95001220703125,1333286.0,,,,,,,,,,,,
2021-06-07,276.0694274902344,279.3500061035156,284.8999938964844,265.20001220703125,273.79998779296875,1484918.0,,,,,,,,,,,,
2021-06-14,271.9681701660156,275.20001220703125,289.0,259.5,280.95001220703125,1778361.0,,,,,,,,,,,,
2021-06-21,283.0860900878906,286.45001220703125,299.8999938964844,269.25,273.8999938964844,1796247.0,,,,,,,,,,,,
2021-06-28,276.8106689453125,280.1000061035156,289.45001220703125,268.70001220703125,286.0,1049972.0,,,,,,,,,,,,
2021-07-05,312.7337646484375,316.45001220703125,321.0,278.29998779296875,282.45001220703125,6123827.0,,,,,,,,,,,,
2021-07-12,335.16717529296875,339.1499938964844,358.0,313.25,321.0,5673298.0,,,,,,,,,,,,
2021-07-19,311.3501892089844,315.04998779296875,338.3999938964844,312.0,336.45001220703125,1878201.0,,,,,,,,,,,,
2021-07-26,322.418701171875,326.25,338.95001220703125,310.04998779296875,314.1000061035156,1995681.0,,,,,,,,,,,,
2021-08-02,330.57177734375,334.5,357.0,320.79998779296875,324.75,5029368.0,,,,,,,,,,,,
2021-08-09,326.336669921875,329.0,349.0,308.8500061035156,338.8999938964844,2867310.0,,,,,,,,,,,,
2021-08-16,312.5492248535156,315.1000061035156,333.79998779296875,292.1000061035156,331.5,1396865.0,,,,,,,,,,,,
2021-08-23,298.5633544921875,301.0,319.75,298.79998779296875,313.1499938964844,1009342.0,,,,,,,,,,,,
2021-08-30,367.153564453125,370.1499938964844,385.0,303.0,303.0,10038592.0,,,,,,,,,,,,
2021-09-06,395.0260925292969,398.25,413.0,372.5,372.7000122070313,7456242.0,,,,,,,,,,,,
2021-09-13,371.7659301757813,374.7999877929688,409.8999938964844,369.6000061035156,398.25,2373183.0,,,,,,,,,,,,
2021-09-20,415.7073364257813,419.1000061035156,439.0,358.3500061035156,369.7999877929688,9626885.0,,,,,,,,,,,,
2021-09-27,407.276123046875,410.6000061035156,436.5499877929688,390.25,419.1000061035156,4899815.0,,,,,,,,,,,,
2021-10-04,458.2600402832031,462.0,476.7000122070313,410.6000061035156,410.6000061035156,6332888.0,,,,,,,,,,,,
2021-10-11,458.21044921875,461.9500122070313,496.8999938964844,454.0499877929688,465.8999938964844,3067209.0,,,,,,,,,,,,
2021-10-18,444.8693237304688,448.5,468.7999877929688,415.5499877929688,461.6000061035156,2332568.0,,,,,,,,,,,,
2021-10-25,460.3926086425781,464.1499938964844,474.5499877929688,423.7000122070313,452.0,2912670.0,,,,,,,,,,,,
2021-11-01,492.6295166015625,496.6499938964844,528.7999877929688,458.0,469.7000122070313,4908098.0,,,,,,,,,,,,
2021-11-08,498.3330078125,502.3999938964844,511.7999877929688,476.7999877929688,496.75,1611053.0,,,,,,,,,,,,
2021-11-15,490.5465087890625,494.5499877929688,519.9500122070312,490.5499877929688,506.5499877929688,1630020.0,,,,,,,,,,,,
2021-11-22,470.55963134765625,474.3999938964844,510.0,401.6000061035156,485.0,3943200.0,,,,,,,,,,,,
2021-11-29,489.2074890136719,493.2000122070313,523.9000244140625,440.0,466.0,3621910.0,,,,,,,,,,,,
2021-12-06,487.9675903320313,491.9500122070313,517.0,486.7999877929688,490.5,1825827.0,,,,,,,,,,,,
2021-12-13,451.6638488769531,455.3500061035156,499.1000061035156,450.6000061035156,494.7000122070313,960196.0,,,,,,,,,,,,
2021-12-20,490.0505676269531,494.0499877929688,502.3999938964844,415.0,440.0,4977760.0,,,,,,,,,,,,
2021-12-27,486.3309326171875,490.2999877929688,511.8999938964844,480.5499877929688,494.8999938964844,3192695.0,,,,,,,,,,,,
2022-01-03,437.7275695800781,441.2999877929688,499.0,439.7000122070313,491.7000122070313,2891129.0,,,,,,,,,,,,
2022-01-10,474.0809326171875,477.9500122070313,487.2000122070313,441.7000122070313,447.0,2629177.0,,,,,,,,,,,,
2022-01-17,497.1427001953125,501.2000122070313,531.0,475.0,477.9500122070313,5557079.0,,,,,,,,,,,,
2022-01-24,470.46044921875,474.2999877929688,517.5499877929688,461.1000061035156,504.3500061035156,2222627.0,,,,,,,,,,,,
2022-01-31,502.201416015625,506.2999877929688,540.0,476.0,476.0,4229071.0,,,,,,,,,,,,
2022-02-07,491.8855895996094,495.8999938964844,522.5,484.0,502.0,2096910.0,,,,,,,,,,,,
2022-02-14,490.24896240234375,494.25,507.75,471.3500061035156,489.0,1363347.0,,,,,,,,,,,,
2022-02-21,491.0424499511719,495.0499877929688,508.2999877929688,460.1000061035156,489.1000061035156,1517485.0,,,,,,,,,,,,
2022-02-28,474.3784484863281,478.25,516.9000244140625,473.1000061035156,495.0,1608985.0,,,,,,,,,,,,
2022-03-07,443.8774108886719,447.5,474.0,428.5,474.0,2117554.0,,,,,,,,,,,,
2022-03-14,524.866455078125,529.1500244140625,540.0,436.3500061035156,436.3500061035156,2827624.0,,,,,,,,,,,,
2022-03-21,510.1862182617188,514.3499755859375,533.0,500.75,533.0,2112534.0,,,,,,,,,,,,
2022-03-28,519.5101318359375,523.75,554.7000122070312,502.6000061035156,516.7999877929688,4361024.0,,,,,,,,,,,,
2022-04-04,502.7469787597656,506.8500061035156,530.4500122070312,493.1499938964844,527.9000244140625,2001932.0,,,,,,,,,,,,
2022-04-11,484.4463195800781,488.3999938964844,516.7000122070312,482.5,505.5,946109.0,,,,,,,,,,,,
2022-04-18,471.501953125,475.3500061035156,527.7000122070312,468.1499938964844,488.0,1359141.0,,,,,,,,,,,,
2022-04-25,452.1101989746094,455.7999877929688,478.2999877929688,450.0,467.0499877929688,1244083.0,,,,,,,,,,,,
2022-05-02,432.32171630859375,435.8500061035156,464.0,429.0,448.0,1183484.0,,,,,,,,,,,,
2022-05-09,404.5979614257813,407.8999938964844,435.6000061035156,376.1499938964844,432.0,2255913.0,,,,,,,,,,,,
2022-05-16,446.0099792480469,449.6499938964844,452.9500122070313,408.6499938964844,414.0,1416194.0,,,,,,,,,,,,
2022-05-23,439.61224365234375,443.2000122070313,464.9500122070313,434.6499938964844,455.0,1188912.0,,,,,,,,,,,,
2022-05-30,456.22662353515625,459.9500122070313,473.75,443.0,443.0,1491471.0,,,,,,,,,,,,
2022-06-06,452.20941162109375,455.8999938964844,468.0,450.0,459.9500122070313,1713864.0,,,,,,,,,,,,
2022-06-13,439.11627197265625,442.7000122070313,465.5499877929688,440.0,450.0,1280830.0,,,,,,,,,,,,
2022-06-20,435.4461975097656,439.0,455.0,426.4500122070313,444.3999938964844,752070.0,,,,,,,,,,,,
2022-06-27,440.1081848144531,443.7000122070313,466.9500122070313,430.5499877929688,442.5,2219060.0,,,,,,,,,,,,
2022-07-04,441.5960388183594,445.2000122070313,456.0,434.25,443.7000122070313,808732.0,,,,,,,,,,,,
2022-07-11,449.9280395507813,453.6000061035156,477.0,437.5,442.5,763004.0,,,,,,,,,,,,
2022-07-18,479.2388000488281,483.1499938964844,487.2999877929688,454.0499877929688,458.7999877929688,756383.0,,,,,,,,,,,,
2022-07-25,489.5545959472656,493.5499877929688,500.0,467.3500061035156,483.75,660594.0,,,,,,,,,,,,
2022-08-01,512.173095703125,514.75,521.4000244140625,470.2000122070313,493.5,2862096.0,,,,,,,,,,,,
2022-08-08,511.3274230957031,513.9000244140625,530.7000122070312,503.3999938964844,515.0,1133979.0,,,,,,,,,,,,
2022-08-15,497.4969482421875,500.0,522.0,496.9500122070313,513.9000244140625,622153.0,,,,,,,,,,,,
2022-08-22,495.7557067871094,498.25,512.7000122070312,481.2999877929688,500.5,470953.0,,,,,,,,,,,,
2022-08-29,519.237548828125,521.8499755859375,525.0,477.1499938964844,477.1499938964844,504020.0,,,,,,,,,,,,
2022-09-05,557.9925537109375,560.7999877929688,585.0,515.4500122070312,524.5999755859375,3249582.0,,,,,,,,,,,,
2022-09-12,556.2015380859375,559.0,585.0,550.0,585.0,1704350.0,,,,,,,,,,,,
2022-09-19,515.8048706054688,518.4000244140625,568.7999877929688,515.0999755859375,560.0,965687.0,,,,,,,,,,,,
2022-09-26,506.1534118652344,508.7000122070313,522.0,463.7999877929688,507.0,1471444.0,,,,,,,,,,,,
2022-10-03,517.944091796875,520.5499877929688,526.4000244140625,501.9500122070313,505.1000061035156,1075501.0,,,,,,,,,,,,
2022-10-10,492.2732543945313,494.75,519.7999877929688,486.1000061035156,519.5,1371074.0,,,,,,,,,,,,
2022-10-17,488.1440124511719,490.6000061035156,506.8999938964844,485.5499877929688,495.0,882517.0,,,,,,,,,,,,
2022-10-24,492.4224853515625,494.8999938964844,510.9500122070313,484.0499877929688,494.8500061035156,482449.0,,,,,,,,,,,,
2022-10-31,496.7009582519531,499.2000122070313,517.7000122070312,491.0,497.3999938964844,870641.0,,,,,,,,,,,,
2022-11-07,516.5511474609375,519.1500244140625,526.7999877929688,500.1499938964844,501.7000122070313,855551.0,,,,,,,,,,,,
2022-11-14,474.6618347167969,477.0499877929688,525.0,475.1000061035156,520.0999755859375,997583.0,,,,,,,,,,,,
2022-11-21,477.3483276367188,479.75,483.7000122070313,460.1000061035156,479.75,802231.0,,,,,,,,,,,,
2022-11-28,491.8254699707031,494.2999877929688,508.7999877929688,477.2999877929688,481.9500122070313,1054219.0,,,,,,,,,,,,
2022-12-05,466.3038940429688,468.6499938964844,501.6499938964844,465.3999938964844,496.9500122070313,658871.0,,,,,,,,,,,,
2022-12-12,452.77197265625,455.0499877929688,480.9500122070313,450.5,469.7000122070313,906245.0,,,,,,,,,,,,
2022-12-19,468.8411254882813,471.2000122070313,478.6499938964844,444.6000061035156,457.3500061035156,2042458.0,,,,,,,,,,,,
2022-12-26,462.721923828125,465.0499877929688,480.9500122070313,463.0,470.0,1519248.0,,,,,,,,,,,,
2023-01-02,458.3937072753906,460.7000122070313,474.2000122070313,450.6000061035156,467.0,589778.0,,,,,,,,,,,,
2023-01-09,435.0610961914063,437.25,464.7000122070313,430.7000122070313,463.0,669376.0,,,,,,,,,,,,
2023-01-16,452.77197265625,455.0499877929688,468.8999938964844,437.5,437.5,764951.0,,,,,,,,,,,,
2023-01-23,448.74224853515625,451.0,462.5499877929688,442.2000122070313,451.6000061035156,608790.0,,,,,,,,,,,,
2023-01-30,476.2041015625,478.6000061035156,481.7999877929688,444.2000122070313,453.2999877929688,1059521.0,,,,,,,,,,,,
2023-02-06,492.1737365722656,494.6499938964844,503.0,471.2000122070313,478.0,916365.0,,,,,,,,,,,,
2023-02-13,489.1390075683594,491.6000061035156,509.6000061035156,464.2000122070313,495.0,682469.0,,,,,,,,,,,,
2023-02-20,464.76165771484375,467.1000061035156,499.6000061035156,465.1499938964844,487.6000061035156,515028.0,,,,,,,,,,,,
2023-02-27,474.5125732421875,476.8999938964844,494.0,454.9500122070313,468.9500122070313,967621.0,,,,,,,,,,,,
2023-03-06,461.22943115234375,463.5499877929688,484.0,462.0499877929688,478.9500122070313,715176.0,,,,,,,,,,,,
2023-03-13,464.2144165039063,466.5499877929688,472.0,446.25,463.5499877929688,559286.0,,,,,,,,,,,,
2023-03-20,452.8714904785156,455.1499938964844,480.8500061035156,454.9500122070313,472.0,174621.0,,,,,,,,,,,,
2023-03-27,472.3236389160156,474.7000122070313,480.0,450.0,450.0,381763.0,,,,,,,,,,,,
2023-04-03,471.5276184082031,473.8999938964844,479.8999938964844,465.3500061035156,475.0,153750.0,,,,,,,,,,,,
2023-04-10,479.1392822265625,481.5499877929688,497.7999877929688,472.7999877929688,473.8500061035156,499967.0,,,,,,,,,,,,
2023-04-17,486.40277099609375,488.8500061035156,509.0,481.0,481.75,537511.0,,,,,,,,,,,,
2023-04-24,499.3874206542969,501.8999938964844,507.0,482.0,493.8999938964844,478708.0,,,,,,,,,,,,
2023-05-01,527.9935302734375,530.6500244140625,536.5,499.5499877929688,501.8999938964844,1100077.0,,,,,,,,,,,,
2023-05-08,539.4359741210938,542.1500244140625,550.0,525.1500244140625,531.0,887975.0,,,,,,,,,,,,
2023-05-15,540.032958984375,542.75,555.0,521.0,543.0,1043941.0,,,,,,,,,,,,
2023-05-22,539.33642578125,542.0499877929688,556.25,524.0,542.0499877929688,1348073.0,,,,,,,,,,,,
2023-05-29,563.9625244140625,566.7999877929688,572.0499877929688,535.1500244140625,551.0,1042823.0,,,,,,,,,,,,
2023-06-05,545.6546630859375,548.4000244140625,583.0,547.2000122070312,571.2000122070312,808380.0,,,,,,,,,,,,
2023-06-12,578.489501953125,581.4000244140625,595.0,546.1500244140625,552.0,1362918.0,,,,,,,,,,,,
2023-06-19,562.6193237304688,565.4500122070312,607.6500244140625,561.2000122070312,588.0,799301.0,,,,,,,,,,,,
2023-06-26,572.3204956054688,575.2000122070312,591.8499755859375,559.0999755859375,565.0,916703.0,,,,,,,,,,,,
2023-07-03,553.0673217773438,555.8499755859375,581.3499755859375,550.0999755859375,573.0,713619.0,,,,,,,,,,,,
2023-07-10,570.5792846679688,573.4500122070312,599.5499877929688,553.5999755859375,555.9500122070312,1062777.0,,,,,,,,,,,,
2023-07-17,571.7732543945312,574.6500244140625,598.9000244140625,566.7999877929688,573.4500122070312,725640.0,,,,,,,,,,,,
2023-07-24,578.0416870117188,580.9500122070312,587.0999755859375,559.25,578.3499755859375,561825.0,,,,,,,,,,,,
2023-07-31,594.3098754882812,597.2999877929688,602.9000244140625,565.5,580.9500122070312,514876.0,,,,,,,,,,,,
2023-08-07,592.019775390625,592.9500122070312,610.0,552.7000122070312,600.2999877929688,1599504.0,,,,,,,,,,,,
2023-08-14,582.734375,583.6500244140625,596.0499877929688,570.0,596.0,613564.0,,,,,,,,,,,,
2023-08-21,586.4784545898438,587.4000244140625,611.3499755859375,576.4500122070312,583.3499755859375,1128505.0,,,,,,,,,,,,
2023-08-28,594.0665283203125,595.0,603.0,580.0,594.9000244140625,968878.0,,,,,,,,,,,,
2023-09-04,636.6995239257812,637.7000122070312,649.9500122070312,610.2000122070312,615.0,2050260.0,,,,,,,,,,,,
2023-09-11,618.8775024414062,619.8499755859375,643.25,593.25,637.7000122070312,735937.0,,,,,,,,,,,,
2023-09-18,576.5440673828125,577.4500122070312,634.0,571.2999877929688,624.8499755859375,990256.0,,,,,,,,,,,,
2023-09-25,566.9591064453125,567.8499755859375,597.0499877929688,565.0,577.2999877929688,957589.0,,,,,,,,,,,,
2023-10-02,592.3692016601562,593.2999877929688,595.7000122070312,567.8499755859375,567.8499755859375,617309.0,,,,,,,,,,,,
2023-10-09,620.4251098632812,621.4000244140625,627.7999877929688,584.0,592.9000244140625,1219762.0,,,,,,,,,,,,
2023-10-16,610.7403564453125,611.7000122070312,634.3499755859375,605.0999755859375,621.4000244140625,868958.0,,,,,,,,,,,,
2023-10-23,619.1771240234375,620.1500244140625,625.0,581.1500244140625,614.9000244140625,466290.0,,,,,,,,,,,,
2023-10-30,666.4528198242188,667.5,674.9500122070312,603.5999755859375,618.0,1843675.0,,,,,,,,,,,,
2023-11-06,699.8004150390625,700.9000244140625,750.2000122070312,665.0,684.0,6116895.0,,,,,,,,,,,,
2023-11-13,738.6393432617188,739.7999877929688,763.0,694.7999877929688,711.0,2236284.0,,,,,,,,,,,,
2023-11-20,736.4927368164062,737.6500244140625,754.9500122070312,727.5499877929688,745.9500122070312,993581.0,,,,,,,,,,,,
2023-11-27,837.2344360351562,838.5499877929688,934.9500122070312,737.6500244140625,737.6500244140625,3238437.0,,,,,,,,,,,,
2023-12-04,821.259521484375,822.5499877929688,891.75,813.0,879.0,2423146.0,,,,,,,,,,,,
2023-12-11,851.711669921875,853.0499877929688,917.2999877929688,793.0,828.7999877929688,3871534.0,,,,,,,,,,,,
2023-12-18,867.4369506835938,868.7999877929688,889.5499877929688,837.4000244140625,857.0,2868449.0,,,,,,,,,,,,
2023-12-25,895.3431396484375,896.75,914.0,847.0,868.7999877929688,2281668.0,,,,,,,,,,,,
2024-01-01,940.3224487304688,941.7999877929688,984.9000244140624,863.2000122070312,898.0,6416342.0,,,,,,,,,,,,
2024-01-08,970.2254638671876,971.75,1000.0,925.7000122070312,940.7999877929688,3605199.0,,,,,,,,,,,,
2024-01-15,966.6810302734376,968.2000122070312,1015.2999877929688,955.2999877929688,976.7999877929688,2301107.0,,,,,,,,,,,,
2024-01-22,973.4204711914062,974.9500122070312,981.5999755859376,903.5499877929688,968.2000122070312,773887.0,,,,,,,,,,,,
2024-01-29,1030.480712890625,1032.0999755859375,1066.5999755859375,975.0999755859376,980.0,1755335.0,,,,,,,,,,,,
2024-02-05,997.2828979492188,998.8499755859376,1108.0,982.0499877929688,1030.0,1334459.0,,,,,,,,,,,,
2024-02-12,1014.0066528320312,1015.5999755859376,1035.050048828125,940.8499755859376,1006.9500122070312,1184944.0,,,,,,,,,,,,
2024-02-19,1001.9256591796876,1003.5,1055.25,977.1500244140624,1025.0,1619973.0,,,,,,,,,,,,
2024-02-26,993.6885986328124,995.25,1060.0,983.0,1007.9500122070312,2137360.0,,,,,,,,,,,,
2024-03-04,913.3648071289062,914.7999877929688,1022.0,898.0499877929688,1019.0,1046082.0,,,,,,,,,,,,
2024-03-11,867.9361572265625,869.2999877929688,917.9000244140624,827.0,907.7999877929688,3091347.0,,,,,,,,,,,,
2024-03-18,930.537841796875,932.0,974.9000244140624,846.0999755859375,869.25,2781028.0,,,,,,,,,,,,
2024-03-25,933.8326416015624,935.2999877929688,957.0,888.5999755859375,932.0,1932019.0,,,,,,,,,,,,
2024-04-01,963.1865234375,964.7000122070312,982.2000122070312,935.5,941.6500244140624,1507156.0,,,,,,,,,,,,
2024-04-08,1001.3265991210938,1002.9000244140624,1017.0,957.6500244140624,978.6500244140624,2038616.0,,,,,,,,,,,,
2024-04-15,1014.056640625,1015.6500244140624,1058.949951171875,952.0,952.0,2361032.0,,,,,,,,,,,,
2024-04-22,1018.7991943359376,1020.4000244140624,1094.9000244140625,970.2999877929688,1035.0,1690343.0,,,,,,,,,,,,
2024-04-29,1018.998779296875,1020.5999755859376,1041.449951171875,1001.0,1035.449951171875,1061189.0,,,,,,,,,,,,
2024-05-06,1036.321533203125,1037.949951171875,1153.9000244140625,1011.0999755859376,1022.0,3991720.0,,,,,,,,,,,,
2024-05-13,1193.4248046875,1195.300048828125,1211.0,990.0,1038.0,2929417.0,,,,,,,,,,,,
2024-05-20,1262.7158203125,1264.699951171875,1300.0,1172.699951171875,1190.449951171875,3375752.0,,,,,,,,,,,,
